full_text,label,compound,polarity
Peduli Gempa-Tsunami di Palu-Donggala Shopee Ajak Pengguna untuk Galang Donasi https://t.co/UPvitYbIsE,,0,neutral
1O Hari Pasca Gempa Palu Lapas Rutan Masih Proses Pemulihan Fasilitas Layanan https://t.co/JUi8JuoVxl,,0,neutral
Pagi ini sudah terjadi 4 x gempa di palu 2 x kecil dan hanya sekitar 5 detik dan 2 x agak kuat...menurut berita yang terakhir sekitar 5.2 scala richter,,-7,negative
Saya menambahkan video ke playlist @YouTube https://t.co/Q5y6nje0JE Bencana Palu dari mulai gempa hingga terjadinya tsunami,,5,positive
Saya menambahkan video ke playlist @YouTube https://t.co/bH1k7RomPg setelah terjadi tsunami dan gempa di palu sulawesi,,7,positive
Felt #earthquake (#gempa) M4.2 strikes 8 km E of #Palu (#Indonesia) 1hr 12min ago. Please report to: https://t.co/BhtZm46hvi https://t.co/XScTf37wze,,0,neutral
#Earthquake (#gempa) M4.2 strikes 8 km E of #Palu (#Indonesia) 1hr 12min ago. More info: https://t.co/2ORUirQQjl,,0,neutral
Saya suka video @YouTube https://t.co/bH1k7RomPg setelah terjadi tsunami dan gempa di palu sulawesi,,9,positive
Gempa 5 2 SR Guncang Palu Warga Berhamburan ke Area Terbuka https://t.co/AYSOQeX4r3,,0,neutral
@asrianiamir17 Iyah masih di Palu. Alhamdulillah sekeluarga aman sekarang saat ini lagi di posko. Saya sama anak-anak sehat cuma istri lagi tahap pemulihan setelah terbawa tsunami setelah gempa besar.,,1,positive
Warga sambut kepulangan keluarga korban gempa Palu https://t.co/B9bhcGi0MM,,4,positive
Gempa lagi di Palu.. Allahumma.. selamatkan saudara saudariku di sana #palu,,-3,negative
#Gempa Mag:5.2 09-Okt-18 04:15:47 WIB Lok:0.89 LS 119.93 BT (Pusat gempa berada di darat 5 km TimurLaut Palu) Kedlmn:10 Km Dirasakan (MMI) IV Palu #BMKG https://t.co/IVoxLXNoIK,,6,positive
Gempa kembali guncang Palu https://t.co/0FLBbzThFm,,-3,negative
#Gempa Mag:5.2 09-Okt-18 04:15:47 WIB Lok:0.89 LS 119.93 BT (Pusat gempa berada di darat 5 km TimurLaut Palu) Kedlmn:10 Km Dirasakan (MMI) IV Palu #BMKG https://t.co/OaBy2I9p9C,,6,positive
Belum dapat izin mendarat di palu pasca gempa barusan. https://t.co/Z5qrG0aV25,,-3,negative
Fast Respon lgsung balompat le Pagi2 dksi bngun dengan gempa Di poso saja keras dpe getaran bgmna di palu God bless all,,-1,negative
@Im_Affandi88 @faizalassegaf Atau bantu korban gempa di palu jauh lebih bermanfaat.,,-4,negative
Innalillahi Gempa Terjadi Lagi di Palu Orang-orang Berhamburan Keluar https://t.co/Io42EXyb8G https://t.co/UU9d2wqg9x,,0,neutral
Gempa lagi di Palu.. Allahumma.. selamatkan saudara saudariku di sana..,,-3,negative
Barusan Gempa 3 Kali berturut turut dg kekuatan 5.2 SR pusat gempa 5 KM timur laut kota Palu. Semoga kita semua dlm lindungan Allah SWT amin yra. #PaluKuat https://t.co/eVt5ZjOWqJ,,3,positive
Menko Luhut: Ini bentuk dari simpati dan solidaritas dari peserta pertemuan IMF-Bank Dunia kepada para korban gempa di Lombok ini kemarin kan kami dan Sekjen nya (IMF) sudah ke Palu. https://t.co/KJGiw0TQi7,,1,positive
Polri Tak Tahan 12 Tersangka Hoaks Bencana Alam Usai Gempa Palu https://t.co/1vlRuORyMV,,0,neutral
Gempa 5 2 SR Guncang Palu Pagi Ini 🅦🅐🅙🅘🅑 https://t.co/VVQGUCUitG #2019GantiPresiden #2019PrabowoSandi #SelamanyaAntiPKI,,0,neutral
Palu Gempa Lagi :(( Yaa Allah lindungi mereka.. #PrayForPalu #PrayforSulteng,,0,neutral
Sebagian perbanding sebelum dan setelah tsunami di Teluk Palua. Jembatan Kuning yang sebelumnya sebagai jembatan kebanggaan Kota Palu sudah hancur akibat gempa. Kerugian dan kerusakan ekonomi akibat bencana di Sulawesi Tengah diperkirakan mencapai lebih dari Rp 10 trilyun. https://t.co/cTCgaYsuDX,,-22,negative
Gempa kembali guncang Palu ANTARA News https://t.co/9qjeNHHIB0,,-3,negative
#Gempa Mag:5.2 09/10/2018 04:15:47 (Pusat gempa di darat 5 km TimurLaut Palu) Kedlmn:10 Km Dirasakan (MMI) IV Palu #BMKG,,2,positive
#Gempa Mag:5.2 09-Okt-18 04:15:47 WIB Lok:0.89 LS 119.93 BT (Pusat gempa berada di darat 5 km TimurLaut Palu) Kedlmn:10 Km Dirasakan (MMI) IV Palu #BMKG https://t.co/1nibhwr9Sv,,6,positive
Beginilah Kondisi Pasca Gempa dan Tsunami di Petobo Palu: https://t.co/41mCjqMj1F via @YouTube,,0,neutral
@karniilyas miris liat nya pa disaat Negara kita sedang di landa MUSIBAH yg belum selesai ( Gempa Lombok disusul Gempa Palu &amp; bbrp titik Gunung yg mau mengeluarkan lava ). dimana nurani para Tokoh Besar INDONESIA ( apakah ) ini pengalihan issue dari CAPRES no 2 ???,,-10,negative
BMKG Laporkan Gempa Kembali Guncang Palu https://t.co/Lw7HAjaqzj,,0,neutral
Info Badan Cuaca Iklim dan Geofizik Indonesia #Gempa Mag:5.2 09-Oct-18 04:15:47 WIB Lok:0.89 LS 119.93 BT (5 km TimurLaut PALU-SULTENG) Kedalaman:10 Km tidak berpotensi tsunami #BMKG,,-5,negative
Tidur saya tadi dikejutkan bukan dengan bunyi jam penggera tetapi gegaran. #Gempa bermagnitud 5.2 skala richter dirasai jam 5.15 pagi mencetus suasana panik di Palu. @NewsMPB #PaluIndonesia #SulawesiTengah #PaluKuat #PaluBangkit,,-7,negative
Info Gempa Mag:5.2 09-Oct-18 04:15:47 WIB Lok:0.89 LS 119.93 BT (5 km TimurLaut PALU-SULTENG) Kedlmn:10 Km ::BMKG Time: 09/10/2018 04.33.54,,0,neutral
Bumi Palu - Donggala itu masih juga bergoyang belum mau tenang. Pagi ini pkl. 04.15 WIB gempa dengan magnitudo 5 2 SR terjadi lagi. Semoga saudara-saudara kita di Wilayah ini tabah dan diberi perlindungan Allah SWT. Al Fatihah...... https://t.co/iQGYcXkafq,,14,positive
@infoBMKG Admin.. Boleh tau pusat gempa ini disebabkan lempengan Palu-Koro yg sebelumnya di donggala (7.4 SR) ?,,3,positive
#Gempa Magnitude: 5.2 09-Oct-2018 Pkl. 04:15:47 WIB Lokasi: 0.89 LS 119.93 BT (5 km TimurLaut PALU-SULTENG) Kedalaman: 10 Km #BMKG https://t.co/caW5ydsOPQ,,0,neutral
Breaking News: Palu Kembali Diguncang Gempa 5.2 SR https://t.co/yvW1PbkgbL,,0,neutral
#Gempa Mag:5.2 09/10/2018 04:15:47 (Pusat gempa di darat 5 km TimurLaut Palu) Kedlmn:10 Km Dirasakan (MMI) IV Palu #BMKG,,2,positive
Subuh Ini Palu Diguncang Gempa Dua Kali 3.9 SR dan 5.2 SR https://t.co/8vtmKzYmPn,,0,neutral
#Gempa Mag : 5.2 09-Oct-18 04:15:47 WIB Lok : 0.89 LS 119.93 BT (5 km Timur Laut PALU -SULTENG) Kedlmn:10 Km tdk berpotensi tsunami #BMKG @RRIPrograma3 @RRI https://t.co/FggDScvZqf https://t.co/FggDScvZqf,,0,neutral
#Gempa Mag:5.2 09-Okt-18 04:15:47 WIB Lok:0.89 LS 119.93 BT (Pusat gempa berada di darat 5 km TimurLaut Palu) Kedlmn:10 Km Dirasakan (MMI) IV Palu #BMKG https://t.co/yxDItbgQZc,,6,positive
#infoBMKG @Gempa Mag:5.2 09-Oct-18 04:15:47 WIB Lok:0.89 LS 119.93 BT (5 km TimurLaut PALU-SULTENG) Kedlmn:10 Km dirasakan di Palu II SIG-BMKG (IV MMI) #BMKG https://t.co/9QoHaSZiGi,,0,neutral
Gempa kembali guncang Palu https://t.co/JBYPA08Q5t,,-3,negative
1 hari 3 kali gempa. Apa tidak trauma warga palu. Di rmh saja org masih di hantui trauma. Takut rubuh apa2. Kasian betul kami ini yg di kota palu. Sampai kapan pun kalau ada gempa gempa susulan. Pasti akan trauma selama lamanya. Warga Kota Palu.,,-13,negative
#Repost @priabudi Logistik Bantuan Bencana Gempa dan Tsunami Palu dan Donggala https://t.co/H6DAIgX23d,,0,neutral
Assalamualaikum dan selamat pagi semuanya. Hari ini wakil SabahNewsToday akan turut serta dalam Misi Kemanusiaan mangsa gempa bumi di Palu Sulawesi Indonesia bersama TUDM. Doakan yang terbaik untuk semua yang terlibat dengan misi ini. @airforcenextgen,,7,positive
Mari kita bantu saudara-saudara kita di Palu. Sekecil apapun bantuan yang kita berikan sangat berarti untuk mereka yang menjadi korban gempa dan tsunami di sana. #2019JokowiKyaiMaruf,,-12,negative
KARUNIA DI BALIK BENCANA ALAM ============================== Umat Islam yang menjadi korban bencana alam; gempa bumi sunami gunung meletus. Baik di Lombok Palu Donggala dan di tempat lainnya dimana mereka... https://t.co/gBVmWMK6Ss,,-13,negative
#Gempa Mag:5.2 09-Oct-18 04:15:47 WIB Lok:0.89 LS 119.93 BT (5 km TimurLaut PALU-SULTENG) Kedalaman:10 Km tidak berpotensi tsunami #BMKG,,-5,negative
#Gempa Mag:5.2 09-Oct-18 04:15:47 WIB Lok:0.89 LS 119.93 BT (5 km TimurLaut PALU-SULTENG) Kedlmn:10 Km tdk berpotensi tsunami #BMKG https://t.co/lfTDIT2kPo,,0,neutral
Pelajaran Berharga Dari Gempa Palu: jika anda terkena gempa yg paling utama anda selamatkan adalah KTP dan KK anda agar kalian bisa dpt bantuan. #AlangkahLucunyaNegeriIni #BirokrasiYangBertele2,,-2,negative
Kami yg baik-baik saja sandang pangan alhamdulillah ada walaupun pas2an tapi melaksanakan sh0lat saja masih enggan2 dan sering mengulur waktu. Apa kita tidak malu kepada nenek k0rban gempa palu ini...??? Sem0ga All0h memudahkan segalanya untukmu nek ,,1,positive
Info Gempa Mag:5.2 09-Oct-18 04:15:47 WIB Lok:0.89 LS 119.93 BT (5 km TimurLaut PALU-SULTENG) Kedlmn:10 Km ::BMKG,,0,neutral
@kumparan Iya barusan kami di Palu ada gempa lagi sebanyak dua kali.,,0,neutral
Gempa Kembali Guncang Palu Warga Berhamburan Keluar Rumah https://t.co/CneeZtkwxQ,,0,neutral
Gempa 5 2 Magnitudo Guncang Palu https://t.co/UpmoKQ8TZX,,0,neutral
Info Gempa Mag:5.2 09-Oct-18 04:15:47 WIB Lok:0.89 LS 119.93 BT (5 km TimurLaut PALU-SULTENG) Kedlmn:10 Km ::BMKG Barusan terjadi gempa 2 kali di palu.. Nda jadika boker lari masuk kembali tai ku..,,-6,negative
@infobencana Innalillahi palu gempa lagi???,,4,positive
Gempa lagi di Palu setelah Subuh. Ya Rabb. Semoga kita semua jikapun mati bs meraih husnul khatimah,,-10,negative
Bcaplay | Berita Terkini - IMF menyumbangkan Rp 2 miliar untuk korban gempa bumi dan tsunami di Palu dan Lombok. Baca Selengkapnya Di -&gt;&gt; https://t.co/FrHPbxIbru #BCAPLAY #BCABET #BCAFUN #BCA2U #BCAGRUP #JADWALBOLA #HASILBOLA #BERITABOLA #IDNSPORT #IDNLIVE #IDNPOKER #IDNCASINO,,0,neutral
Baru saja terjadi bbrpkali gempa di Kota Palu. Salahsatunya 5.2 SR kedalaman 10 KM. Jurnalis2 yg lagi tdr di kantor Aji Kota Palu berloncatan ke halaman. Kencang ini bgimana dg yg di pengungsian di dekat lokasi? Smoga tak apa2 Kata seorang jurnalis. @AJIIndonesia @AJI_JAKARTA https://t.co/Hs8nffo6wa,,1,positive
4 kali min gempa di palu dlm 20 menit terkahir @infoBMKG,,4,positive
#Gempa Mag:5.2 09-Oct-18 04:15:47 WIB Lok:0.89 LS 119.93 BT (5 km TimurLaut PALU-SULTENG) Kedalaman:10 Km tidak berpotensi tsunami. via @infoBMKG #BMKG #KomisiAndaElshinta https://t.co/NnzX5HSZgA,,-5,negative
Palu kembali diguncang gempa lagi,,1,positive
#Gempa Mag:5.2 09-Oct-18 04:15:47 WIB Lok:0.89 LS 119.93 BT (5 km TimurLaut PALU-SULTENG) Kedalaman:10 Km tidak berpotensi tsunami #BMKG,,-5,negative
09-Oct-18 04:15:47 WIB #GEMPA 5.2 SR Daya: SEDANG Kedalaman: 10 Km Pusat: 5 km TimurLaut PALU-SULTENG Peta Lokasi: https://t.co/j6kT4KquS4 #InfoGempa #EarthQuakeIndonesia,,0,neutral
@VIVAcoid Korban gempa lombok? Korban sunami palu? Perhatikn mrk,,4,positive
#Gempa Mag:5.2 09-Oct-18 04:15:47 WIB Lok:0.89 LS 119.93 BT (5 km TimurLaut PALU-SULTENG) Kedlmn:10 Km tdk berpotensi tsunami #BMKG https://t.co/h5ExBRcuez,,0,neutral
Gempa lagiii di palu.. @infoBMKG,,0,neutral
Info Menarik Terbaru Tentang (Polri Tak Tahan 12 Tersangka Hoaks Bencana Alam Usai Gempa Palu) - https://t.co/aN9beRrJt6 https://t.co/4E43CgkYgm,,0,neutral
Info Menarik Terbaru Tentang (Sebanyak 12 Korban Gempa Palu Tiba di Karanganyar Begini Proses Kepulangannya) - https://t.co/QD4iXXfY9V https://t.co/FG18kS6SpG,,0,neutral
ほぼ平坦な土地が水平に流れいく＞Gempa Palu Tanah Terlihat Geser Kencang Nyata https://t.co/EoT2ewsSq7 @YouTubeさんから,,0,neutral
Palu Sulawesi Tengah - Relawan Indonesia Bangkit perluas pelayanan kesehatan bagi korban Gempa dan Tsunami Sulawesi tengah. Pada hari Senin (08/10) tim medis Indonesia Bangkit melakukan... https://t.co/gbxjr0cMOQ,,-7,negative
Palu Sulawesi Tengah. Meski gempa besar dan Tsunami telah berlalu 10 hari lamanya masih banyak korban bencana yang mengalami kesulitan mendapatkan kebutuhan pokok. Untuk itu relawan... https://t.co/dA8Kk37Qwv,,-16,negative
(08/10) Donasi Hondo CB Pengging Independent Boyolali Timur Untuk Korban Gempa Tsunami di Sulteng ( Palu Donggala Sigi Dll) sebanyak Rp. 3.158.000 - #pmijateng #palangmerahindonesia https://t.co/i5TyxY4SmP,,0,neutral
Dokter Keliling Prabowo - Sandi Bantu Korban Gempa di Palu https://t.co/I8wAfTlLav https://t.co/LTPPtSnCgN,,0,neutral
Pendukung Prabowo-Sandi PEOLN Menggalang Dana Untuk Bencana Gempa Dan Tsunami Palu | Repelita Online https://t.co/IpZC6pOv2m,,0,neutral
@fadlizon @DPR_RI Kok adakan pertemuan sih ndut?? Kok gak memberi perhatian ke korban gempa dan tsunami di Palu?? Ahhh gimana sih anda ini ...... Orang lain di bacotin anda ingin semaunya sendiri . Ya allah.. lama2 kutaruh kardus ini mukaku,,-2,negative
I added a video to a @YouTube playlist https://t.co/rPNGSLNYW9 Panik..Detik detik Gempa Tsunami Melanda Palu Donggala di Palu Nomoni,,0,neutral
Kodim 1411 Bulukumba Bantu Korban Gempa dan Tsunami Palu dan Donggala https://t.co/x2Bx7hGD6R via @Patriot Indonesia,,0,neutral
Dokter Keliling Prabowo Sandi Bantu Korban Gempa di Palu https://t.co/N96vxQECFV https://t.co/RHj8Pf6IdV,,0,neutral
Dokter Keliling Prabowo Sandi Bantu Korban Gempa di Palu https://t.co/1jetSLD6Yc https://t.co/dOArRIRgXX,,0,neutral
ALHAMDULILLAH HARI KE2 PEDULI GEMPA PALU DONGGALA SULAWESI BERSAMA PONPES SYIFAUL QULUB KEDUNGDORO SURABAYA MONGGO BESOK YANG MAU NYUMBANG DIPEREMPATAN BG JUNCTION BLAURAN MATURNUWUN PARA BUDIMAN SEMOGA AMAL... https://t.co/5oYY43qMcf,,0,neutral
@_TNIAU terimakasih TNI AU yg telah membantu menyalurkan bantuan gempa palu dan transportasi pengungsi serta petugas/relawan yg menolong https://t.co/pkxjEU1kO1,,15,positive
I liked a @YouTube video https://t.co/YRRZv2Co63 DETIK DETIK HANCURNYA JEMBATAN PONULELE AKIBAT GEMPA DAN TSUNAMI (PALU 28/09/18),,0,neutral
Mengingat ada keponakan yang tinggal di Palu Dewi Yull pun panik saat mendengar adanya gempa dan tsunami di sana https://t.co/rOB53TL5VT,,-9,negative
Statistics Assistance Center (SAC) Fakultas Psikologi Universitas Surabaya (Ubaya) mengirimkan relawan guna membantu penanganan psikologis anak-anak korban bencana gempa dan tsunami di Palu pada 8-11 Oktober 2018. https://t.co/NXIVJUnnYq,,-6,negative
Ontologi Bencana (Refleksi Gempa Bumi dan Tsunami Palu-Donggala oleh Dr. Mohd Sabri AR Selengkapnya: https://t.co/qoCfrX3Pe1,,0,neutral
Jangan lupa ada ribuan anak korban bencana gempa dan tsunami di Palu Sigi dan Donggala butuh semangat dan pemulihan trauma. #Galeri https://t.co/UaUTKDEmch https://t.co/B1jr4IX5UI,,-11,negative
Info Menarik Terbaru Tentang (Peduli Korban Gempa dan Tsunami Pelni Gratiskan Pengangkutan Bantuan ke Palu) - https://t.co/ClidFVRkwD https://t.co/1IwRWIT2Ko,,0,neutral
7 Orang Tua Ingatkan Sehari sebelum Gempa Palu Berasal dari Kota Hilang Mistis https://t.co/vlmVa8MhaZ,,-3,negative
Liestiaty F Nurdin Hibur Anak Korban Gempa Palu di Asrama Haji Sudiang - Tribun Timur https://t.co/xDI1iWFxjW,,0,neutral
Gempa Tsunami Palu Donggala 28 9 2018: https://t.co/TS48zF8v3M melalui @YouTube,,3,positive
Serahkan Bantuan Ini Pesan Bupati Bone Bagi Korban Gempa di Palu https://t.co/Mhn0Fqanqv,,0,neutral
Pelaut Wanita Bantu Korban Gempa Palu &amp; Donggala https://t.co/irwcxBQCtp https://t.co/MPs22jmVzp,,0,neutral
Mari kita bantu saudara-saudara kita di Palu. Sekecil apapun bantuan yang kita berikan sangat berarti untuk mereka yang menjadi korban gempa dan tsunami di sana. #2019JokowiKyaiMaruf,,-12,negative
Tanpa diliput diam- diam Prabowo-Sandi Kirim Dokter Keliling Menuju Palu demi membantu korban gempa yg kini mulai terserang berbagai penyakit. #2019PrabowoPresiden | Kabar24 - https://t.co/WgGQwi1k4J https://t.co/J9ciyeuxTo,,5,positive
Foto Kondisi Mercure Hotel Palu Pasca Gempa dan Sunami https://t.co/01ZKk3CYPs https://t.co/b31JWOE8EU,,0,neutral
Saya menambahkan video ke playlist @YouTube https://t.co/ZJXeghDsOo Mencekam &amp; Memilukan Video Gempa dan Tsunami Palu Sigi Donggala,,0,neutral
I added a video to a @YouTube playlist https://t.co/szGvMzoaWd Kepanikan Mencekam saat Gempa dan Tsunami Palu Sigi Donggala Sulteng,,0,neutral
Saya suka video @YouTube https://t.co/Ui9eXkhEg8 Alasan ilmiah hilangnya Desa Petobo ditelan gempa Palu,,6,positive
Saya menambahkan video ke playlist @YouTube https://t.co/kBdPyCabxK DETIK DETIK GEMPA DAN TSUNAMI DI PALU SULTENG (28 SEPTEMBER 2018),,0,neutral
Muncul Dugaan Gunung Meletus Dikaitkan dengan Gempa Palu dan Donggala Sutopo Beri Penjelasan https://t.co/Vjt2vNlVGt,,0,neutral
Potret Semasa Hidup Ibu Izrael Bocah Korban Gempa Palu yang Berbincang dengan Jokowi https://t.co/lDFsO7ytJy,,-5,negative
Saya suka video @YouTube https://t.co/HE4AT4Ju1t DETIK DETIK HANCURNYA JEMBATAN PONULELE AKIBAT GEMPA DAN TSUNAMI (PALU 28/09/18),,2,positive
Penduduk Terdampak Gempa di 3 Permukiman di Palu akan Direlokasi https://t.co/N67WzwDWsm https://t.co/0EXtI8hrk8,,0,neutral
Pasukan Hijau SAR Wahdah Islamiyah Bersih-Bersih Bandara Palu #PasukanHijau #SarWahdsahIslamiyah #LazisWahdah #WahdahPeduli #Gempapalu https://t.co/vSu2IygOxl https://t.co/58NiBXg5rY,,0,neutral
Penduduk Terdampak Gempa di 3 Permukiman di Palu akan Direlokasi https://t.co/dowazdjpBX https://t.co/xtn8XZjeLz,,0,neutral
Mistis! 7 Orang Tua Aneh Peringatkan Gempa Palu Sehari Sebelumnya Berasal dari Kota Hilang https://t.co/0za9ibKHHi,,-3,negative
Cerita Mistis Sehari sebelum Gempa Palu 7 Orang Tua Aneh Sudah Berikan Peringatan https://t.co/QeAYgjhKV2,,0,neutral
Saya suka video @YouTube https://t.co/tzWRrN7Te7 Gempa PALU Saat shalat berjamaah Di Mesjid Subhanallah KAKEK TUA INI Tetap,,6,positive
@Sutopo_PN SITUATION UPDATE No. 9 - Sulawesi Earthquake - 08 October 2018 - Liquefaction in 3 areas had inundated 430.7 hectares with 3 773 buildings being affected. https://t.co/vbJjraWCvi #gempapalu #sultengbangkit #1asean1response cc: @BNPB_Indonesia https://t.co/CgP9mhrNUO,,0,neutral
Ini Data Lengkap Dampak Gempa-Tsunami di Sulawesi Tengah via @https://twitter.com/lampung77 https://t.co/AVG3jIcR3n @Sutopo_PN #bnpb #Gempa #GempaSulteng #gempapalu #tsunamiPalu #Donggala #PrayForSulawesi #sulteng #SultengBangkit #sulawesitengah #Indonesia,,0,neutral
Penduduk Terdampak Gempa di 3 Permukiman di Palu akan Direlokasi https://t.co/Frq7Tk4QYm,,0,neutral
4 Unit Truk Bantuan Gempa Palu Sigi Donggala Di Berangkatkan Dari Polres Kubar https://t.co/H2zGpkzmvE https://t.co/dr0M9DHwzS,,0,neutral
Majelis Dikdasmen PP Muhammadiyah Kunjungi AUM Terdampak Gempa di Kota Palu https://t.co/zUXb2eRX0f via @redaksimenara62 cc @DavidKrisnaAlka @HaedarNs @AndreNubowo @FaredSetiawan @azri_deluhism @UmarHad73314840 @arifjamalimuis @LAZISMU @DrRizalSukma @RiefqiMuna @harisburhani https://t.co/rTKqzvm0wO,,0,neutral
Tak Ada Warga Kota Kediri Jadi Korban Gempa di Palu &amp; Donggala https://t.co/PxPSEb4ezM https://t.co/AGG5QJNb1X,,0,neutral
minta tolong kepada relawan yg ada di palu jika ada yg melihat saudara saya ini dia lagi pas gempa dan tsunami datang dan sampai sekarang belum ada kabar...namanya yusran busran siapa tahu ada yg pernah melihatx...makasih @Metro_TV https://t.co/p1VVoGPeWf,,-2,negative
Sebanyak 41 warga Desa Tonduk Kecamatan/ Pulau Raas Kabupaten Sumenep yang menjadi korban musibah gempa dan tsunami di Palu dan Donggala Sulawesi Tengah untuk sementara tinggal di tempat penampungan atau rumah singgah Dinas Sosial Sumenep. https://t.co/M1OAJnyLui,,-18,negative
@mohmahfudmd Prof bagaimana tentang pendapat anda dengan bicara pak @jokowi yg gempa palu/donggala akan pulih dalam waktu sepekan.. ini hoax bukan.?? Ini udah sepekan lebih,,1,positive
Mistis! 7 Orang Tua Aneh Peringatkan Gempa Palu Sehari Sebelumnya Berasal dari Kota Hilang https://t.co/K3KOpv0e21,,-3,negative
Dokter Keliling Prabowo - Sandi Bantu Korban Gempa di Palu #TimPrabowo-Sandi https://t.co/JgK9YSoOA2,,0,neutral
https://t.co/JbOsLLPJ1X : Prajurit TNI Laksanakan Pembersihan Puing Pasca Gempa di Palu https://t.co/ARF6Y31NV7,,0,neutral
Sebanyak 41 warga Sumenep yang menjadi korban gempa dan tsunami di Palu dan Donggala Sulawesi Tengah dipulangkan ke Sumenep. https://t.co/ImBRJQrQn7,,-5,negative
Kecewa Penanganan Korban Gempa Lambat Warga Palu Demo Makan Batu | SwaMedium https://t.co/QceYbZ4QAk lewat @swamedium,,-3,negative
Superhero Hibur Anak-anak di Pengungsian Korban Gempa Palu: Pakai Kostum Superhero Relawan https://t.co/GkH52FXJnt,,0,neutral
Mereka yang Berjasa Memetakan Gempa Palu dan Donggala https://t.co/3CqQEM9XEf,,-5,negative
Polres Pare-pare mengirimkan Bantuan Bencana Gempa &amp; Tsunami Palu dan Donggala https://t.co/oWLXbXDpXM,,0,neutral
20 Korban Gempa dan Tsunami Palu Asal Garut Tiba di Kota Dodol 15 Orang Lagi Tiba Besok https://t.co/Er4Z4M4Waz,,0,neutral
Majelis Dikdasmen PP Muhammadiyah Kunjungi AUM Terdampak Gempa di Palu https://t.co/OyOQ5rir6I via @majalahSM cc @YudhiTelsa @KH_Ahmad_Dahlan @Dahnilanzar @setyakie @arifjamalimuis @HaedarNs @FaredSetiawan @FaredSetiawan @h_latief @mikrybenz @UmarHad73314840,,0,neutral
