label,text_clean,text_preprocessed
positive,barusan palu kembali gempa,"['barusan', 'palu', 'gempa']"
positive,ketika titisan allah berbicara targetkan palu normal dalam seminggu sementara janji untuk korban gempa lombok blum terealisasi gk perlu sepekan titisan allah gitu lhoo,"['titis', 'allah', 'bicara', 'target', 'palu', 'normal', 'minggu', 'janji', 'korban', 'gempa', 'lombok', 'blum', 'realisasi', 'gk', 'pek', 'titis', 'allah', 'gitu', 'lhoo']"
positive,info gempa palu penjarahan mobil logistik relawan di daerah sulawesi tengah atau barat adalah hoax yang terjadi sebenarnya di sulawesi barat adalah meminta secara baikbaik akibat kebutuhan darurat stop hoax,"['info', 'gempa', 'palu', 'jarah', 'mobil', 'logistik', 'rawan', 'daerah', 'sulawesi', 'barat', 'hoax', 'sulawesi', 'barat', 'baikbaik', 'akibat', 'butuh', 'darurat', 'stop', 'hoax']"
positive,ini bukan air tapi tanah bergerak saat gempa palu yaa allah astaghfirullah,"['air', 'tanah', 'gerak', 'gempa', 'palu', 'yaa', 'allah', 'astaghfirullah']"
positive,ratusan narapidana membakar lapas dan melarikan diridi saat terjadi gempa di palu,"['ratus', 'narapidana', 'bakar', 'lapas', 'lari', 'ridi', 'gempa', 'palu']"
positive,dikawal polisi truk bantuan gempa palu tetap dijarah  melalui,"['kawal', 'polisi', 'truk', 'bantu', 'gempa', 'palu', 'jarah']"
positive,cing  kang  materi ani palu malam ini sebelum gempa palu atau belum ya  krn dgn materi buldosernya malam ini kyknya dia udh ada pertanda palu akan byk buldozzer,"['cing', 'kang', 'materi', 'ani', 'palu', 'malam', 'gempa', 'palu', 'ya', 'krn', 'dgn', 'materi', 'buldoser', 'malam', 'kyknya', 'udh', 'tanda', 'palu', 'byk', 'buldozzer']"
positive,ini gempa palu belum terjadi di seluruh dunia gempa palu ini paling aneh dan unikk,"['gempa', 'palu', 'dunia', 'gempa', 'palu', 'aneh', 'unikk']"
positive,pasca gempa bumi prajurit tni di papua dikirim ke palu,"['pasca', 'gempa', 'bumi', 'prajurit', 'tni', 'papua', 'kirim', 'palu']"
positive,mungkin bisa disebarkan bagi yang sedang berada di palu dan sekitarnya juga bisa mengisi google form untuk menambah data persebaran posko semoga dengan peta ini para korban gempa dapat terbantu terima kasih,"['sebar', 'palu', 'isi', 'google', 'form', 'tambah', 'data', 'sebar', 'posko', 'moga', 'peta', 'korban', 'gempa', 'bantu', 'terima', 'kasih']"
positive,nanti tum org palu pengen sering sering deh gempa biar bisa jarah barang org hahhaha drpd beli ter nyata mental org palu bnyk yg sperti itu ya tum nanya hahhahaha,"['tum', 'org', 'palu', 'ken', 'deh', 'gempa', 'biar', 'jarah', 'barang', 'org', 'hahhaha', 'drpd', 'beli', 'ter', 'nyata', 'mental', 'org', 'palu', 'bnyk', 'yg', 'sperti', 'ya', 'tum', 'nanya', 'hahhahaha']"
positive,assalamualaikum yuk berbuat baik berpatungan untuk korban gempa tsunami di palu dan sekitarnya inshaa allah donasi yang terkumpul akan langsung kami sampaikan ke korban dalam bentuk logistik dan pelayanan medis wassalam,"['assalamualaikum', 'yuk', 'buat', 'patungan', 'korban', 'gempa', 'tsunami', 'palu', 'inshaa', 'allah', 'donasi', 'kumpul', 'langsung', 'korban', 'bentuk', 'logistik', 'layan', 'medis', 'wassalam']"
positive,indonesia menerima bantuan asing untuk gempa palu dan donggala tp tdk dgn lombok pdhl sama bencana alam besar dan dampaknya rusak parah jg knp,"['indonesia', 'terima', 'bantu', 'asing', 'gempa', 'palu', 'donggala', 'tp', 'tdk', 'dgn', 'lombok', 'pdhl', 'bencana', 'alam', 'dampak', 'rusak', 'parah', 'jg', 'knp']"
positive,cakiminow ketua dpw pkb sulteng sahabat amin tahir melaporkan parahnya gempa kota palu ayo kita bantu merasa nganjan beban mereka  bantuan bisa juga melalui nucarelazisnu,"['cakiminow', 'ketua', 'dpw', 'pkb', 'sulteng', 'sahabat', 'amin', 'tahir', 'lapor', 'parah', 'gempa', 'kota', 'palu', 'ayo', 'bantu', 'nganjan', 'beban', 'bantu', 'nucarelazisnu']"
positive,ketua dpw pkb sulteng sahabat amin tahir melaporkan parahnya gempa kota palu ayo kita bantu merasa nganjan beban mereka  bantuan bisa juga melalui lazisnu,"['ketua', 'dpw', 'pkb', 'sulteng', 'sahabat', 'amin', 'tahir', 'lapor', 'parah', 'gempa', 'kota', 'palu', 'ayo', 'bantu', 'nganjan', 'beban', 'bantu', 'lazisnu']"
positive,salah satu lokasi terparah gempa di palu sulawesi tengah  via,"['salah', 'lokasi', 'parah', 'gempa', 'palu', 'sulawesi', 'via']"
positive,setelah tim relawan pohuwato kirim logistik ke palu  gorontalo  bantuan kepada para korban gempa dan tsunami terus mengalir setelah tsunami madani forpalu diterbitkan oleh  van robin,"['tim', 'rawan', 'pohuwato', 'kirim', 'logistik', 'palu', 'gorontalo', 'bantu', 'korban', 'gempa', 'tsunami', 'alir', 'tsunami', 'madani', 'forpalu', 'terbit', 'van', 'robin']"
positive,ayo ngopi smbl berdonasi utk saudarakawansahabat yg sedang mengalami musibah di palu donggala amp semua yg terdampak gempa serta tsunami di sulteng slm damai semesta amin ayo berikan dukungan kt  seminggu sdh menjual buku amp syukur bukunya terjual habis,"['ayo', 'ngopi', 'smbl', 'donasi', 'utk', 'saudarakawansahabat', 'yg', 'alami', 'musibah', 'palu', 'donggala', 'amp', 'yg', 'dampak', 'gempa', 'tsunami', 'sulteng', 'slm', 'damai', 'semesta', 'amin', 'ayo', 'dukung', 'kt', 'minggu', 'sdh', 'jual', 'buku', 'amp', 'syukur', 'buku', 'jual', 'habis']"
positive,pemerintah provinsi sumatera barat menyiapkan bantuan makanan berupa rendang untuk membantu kebutuhan logistik korban gempa dan tsunami palu rendang bisa menjadi pilihan ditengah kesulitan makanan saat ini karena rendang lebih awet dan tahan lama,"['perintah', 'provinsi', 'sumatera', 'barat', 'bantu', 'makan', 'rendang', 'bantu', 'butuh', 'logistik', 'korban', 'gempa', 'tsunami', 'palu', 'rendang', 'pilih', 'tengah', 'sulit', 'makan', 'rendang', 'awet', 'tahan']"
positive,entah mau tag siapa miris melihat saudara kita korban gempa dan tsunami di paludonggala,"['tag', 'miris', 'saudara', 'korban', 'gempa', 'tsunami', 'paludonggala']"
positive,terus terang semenjak kejadian gempa lombok dan kemarin di palu sekarang tidur jadi gak tenang kalau naked selalu waswas matiin lampu,"['terang', 'semenjak', 'jadi', 'gempa', 'lombok', 'kemarin', 'palu', 'tidur', 'gak', 'tenang', 'naked', 'waswas', 'matiin', 'lampu']"
positive,info bantuan amp update pasca gempa tsunami palu amp donggala website  fb the salvation army  bala keselamatan ig tsaindonesiabalakeselamatan  boleh dishare,"['info', 'bantu', 'amp', 'update', 'pasca', 'gempa', 'tsunami', 'palu', 'amp', 'donggala', 'website', 'fb', 'the', 'salvation', 'army', 'bala', 'selamat', 'ig', 'tsaindonesiabalakeselamatan', 'dishare']"
positive,quote  menteri dalam negeri tjahjo kumolo memerintahkan para kepala daerah bergotong royong menyisihkan anggaran bencananya untuk membantu korban gempa palu dan donggala pemerintah pusat gak punya uang gimana kalo gaji presiden menteri amp anggota dpr dipotong,"['quote', 'menteri', 'negeri', 'tjahjo', 'kumolo', 'perintah', 'kepala', 'daerah', 'gotong', 'royong', 'sisih', 'anggar', 'bencana', 'bantu', 'korban', 'gempa', 'palu', 'donggala', 'perintah', 'pusat', 'gak', 'uang', 'gimana', 'kalo', 'gaji', 'presiden', 'menteri', 'amp', 'anggota', 'dpr', 'potong']"
positive,lurd bsk selasa ak mau ngadain galang dana untuk korban gempa di palugalang dana di sekitaran jln pahlawan barang kali tmn disini ada yg ingin ikt membantu mendonasikan sebagian rejeki nya dapat berupa barang dan uang terimakasih lurd smg allah membalas kebaikan kalian,"['lurd', 'bsk', 'selasa', 'ak', 'ngadain', 'galang', 'dana', 'korban', 'gempa', 'palugalang', 'dana', 'sekitar', 'jln', 'pahlawan', 'barang', 'kali', 'tmn', 'yg', 'ikt', 'bantu', 'donasi', 'rejeki', 'nya', 'barang', 'uang', 'terimakasih', 'lurd', 'smg', 'allah', 'balas', 'baik']"
positive,diendira  tolong dicek dulu ini hoax gambarnya tambalan dan gak ada listrik dan tv y nyala pasca gempa dan tsunami palu,"['diendira', 'tolong', 'cek', 'hoax', 'gambar', 'tambal', 'gak', 'listrik', 'tv', 'y', 'nyala', 'pasca', 'gempa', 'tsunami', 'palu']"
positive,kejadian di kota palu gempa tsunami lumpur,"['jadi', 'kota', 'palu', 'gempa', 'tsunami', 'lumpur']"
positive,peraih emas asian games selamat dari gempa palu,"['raih', 'emas', 'asi', 'games', 'selamat', 'gempa', 'palu']"
positive,sebagian pengungsi gempa palu tiba di jawa timur,"['ungsi', 'gempa', 'palu', 'jawa', 'timur']"
positive,pesisir palu sebelum dan sesudah gempa,"['pesisir', 'palu', 'gempa']"
positive,foto  presiden  meninjau lokasi reruntuhan desa amp penanganan para korban terdampak gempa di petobo palu selatan,"['foto', 'presiden', 'tinjau', 'lokasi', 'runtuh', 'desa', 'amp', 'tangan', 'korban', 'dampak', 'gempa', 'petobo', 'palu', 'selatan']"
positive,ogah ah nyumbang korban gempa dan tsunami di palu mending uangnya buat oplas aja  ratna,"['ogah', 'ah', 'nyumbang', 'korban', 'gempa', 'tsunami', 'palu', 'mending', 'uang', 'oplas', 'aja', 'ratna']"
positive,jutaan doa buat korban gempa sunami palu dan donggala,"['juta', 'doa', 'korban', 'gempa', 'sunam', 'palu', 'donggala']"
positive,palu gempa,"['palu', 'gempa']"
positive,one dan pak  meminta maaf huuuhhhari ini orang indonesia banyak yg minta maaf semoga banyak yg istighfar juga krn gempa palu,"['one', 'maaf', 'huuuhhhari', 'orang', 'indonesia', 'yg', 'maaf', 'moga', 'yg', 'istighfar', 'krn', 'gempa', 'palu']"
positive,dan gagalnya urus gempa palu sampe marak penjarahan bakal bisu sampe  hari  malam,"['gagal', 'urus', 'gempa', 'palu', 'sampe', 'marak', 'jarah', 'bisu', 'sampe', 'malam']"
positive,alhamdulillah bantuan para donatur yatim mandiri sudah dikirim dan sudah masuk di wilayah bencana gempa dan tsunami palu dan donggala semoga bantuan para donatur dapat meringankan beban para korban bencana,"['alhamdulillah', 'bantu', 'donatur', 'yatim', 'mandiri', 'kirim', 'masuk', 'wilayah', 'bencana', 'gempa', 'tsunami', 'palu', 'donggala', 'moga', 'bantu', 'donatur', 'ringan', 'beban', 'korban', 'bencana']"
positive,hoax apaan lha emang fpi jauh sblm gempa udah ada di palu mlh bikin kantor segala,"['hoax', 'lha', 'emang', 'fpi', 'sblm', 'gempa', 'udah', 'palu', 'mlh', 'bikin', 'kantor']"
positive,doa utk donggala palu innalillahi wainnailaihi rojiun gempa dan tsunami lindungi saudara kami di palu ya allah,"['doa', 'utk', 'donggala', 'palu', 'innalillahi', 'wainnailaihi', 'rojiun', 'gempa', 'tsunami', 'lindung', 'saudara', 'palu', 'ya', 'allah']"
positive,renungan hati  doa di pagi hari reflekasi gempa amp tsunami palu  donggala  via,"['renung', 'hati', 'doa', 'pagi', 'reflekasi', 'gempa', 'amp', 'tsunami', 'palu', 'donggala', 'via']"
positive,situasi dapur umum di salah satu posko pengungsian gempa tsunami palu sulawesi tenggah,"['situasi', 'dapur', 'salah', 'posko', 'ungsi', 'gempa', 'tsunami', 'palu', 'sulawesi', 'tenggah']"
positive,after all the headline  then  gempa palu and salmas opung tetep yg menjadi perhatian kheuseus banyak tementemen daftar jadi caleg ya hihihi selamat berjuang,"['after', 'all', 'the', 'headline', 'then', 'gempa', 'palu', 'and', 'salmas', 'opung', 'tetep', 'yg', 'perhati', 'kheuseus', 'tementemen', 'daftar', 'caleg', 'ya', 'hihihi', 'selamat', 'juang']"
positive,foto  setibanya di bandara mutiara sis aljufri kota palu presiden  langsung mengunjungi korban gempa amp tsunami yg dirawat di rumah sakit darurat yg berada di bandara,"['foto', 'bandara', 'mutiara', 'sis', 'aljufri', 'kota', 'palu', 'presiden', 'langsung', 'unjung', 'korban', 'gempa', 'amp', 'tsunami', 'yg', 'rawat', 'rumah', 'sakit', 'darurat', 'yg', 'bandara']"
positive,ini ceramah ustadz abdul somad uas sebelum terjadi gempa amp tsunami palu sulteng  melalui,"['ceramah', 'ustadz', 'abdul', 'somad', 'uas', 'gempa', 'amp', 'tsunami', 'palu', 'sulteng']"
positive,berikut video erupsi gunung soputan sulawesi utara  innalillahi wainnailaihi rojiun   saat sulawesi berkutat dalam penanganan dampak tsunami dan gempa di palu dan donggala gunung,"['video', 'erupsi', 'gunung', 'soputan', 'sulawesi', 'utara', 'innalillahi', 'wainnailaihi', 'rojiun', 'sulawesi', 'kutat', 'tangan', 'dampak', 'tsunami', 'gempa', 'palu', 'donggala', 'gunung']"
positive,i liked a  video  fenomena likuifaksi ketika gempa di palu,"['i', 'liked', 'a', 'video', 'fenomena', 'likuifaksi', 'gempa', 'palu']"
positive,saya suka video   kondisi gempa   sr di mesjid baiturahman palu,"['suka', 'video', 'kondisi', 'gempa', 'sr', 'mesjid', 'baiturahman', 'palu']"
positive,saya suka video   video detikdetik gempa bumi   sr amp tsunami melanda palu,"['suka', 'video', 'video', 'detikdetik', 'gempa', 'bumi', 'sr', 'amp', 'tsunami', 'landa', 'palu']"
positive,disela sela dlm menjalankan tugas pokoknyaseorang banser asal kab pangkep menggendong slah satu anak dsri korban gempa dan taunami palu donggala sulteng corp,"['sela', 'dlm', 'jalan', 'tugas', 'pokoknyaseorang', 'banser', 'kab', 'pangkep', 'gendong', 'slah', 'anak', 'dsri', 'korban', 'gempa', 'taunami', 'palu', 'donggala', 'sulteng', 'corp']"
positive,repost from ri duka negeri untuk paludongga mari bantu saudara kita korban gempa bumi dan tsunami melalui bpom peduli sedikit dari kita sangat berarti untuk mereka uluran tangan,"['repost', 'from', 'ri', 'duka', 'negeri', 'paludongga', 'mari', 'bantu', 'saudara', 'korban', 'gempa', 'bumi', 'tsunami', 'bpom', 'peduli', 'ulur', 'tangan']"
positive,selama berhari hampir tdk bs intens buka twiter bahkan peristiwa terkait palu donggala hy sekilas sj ada likuifasi di gempa sulteng ini semoga pemerintah segera menemukan cara tercepat memulihkan yg terdampak bencana aamiin,"['hari', 'tdk', 'bs', 'intens', 'buka', 'twiter', 'peristiwa', 'kait', 'palu', 'donggala', 'hy', 'kilas', 'sj', 'likuifasi', 'gempa', 'sulteng', 'moga', 'perintah', 'temu', 'cepat', 'pulih', 'yg', 'dampak', 'bencana', 'aamiin']"
positive,saya memiliki beberapa teman dipalu fpi memang gerak cepat dalam membantu korban gempa di palu,"['milik', 'teman', 'palu', 'fpi', 'gerak', 'cepat', 'bantu', 'korban', 'gempa', 'palu']"
positive,sebelum istirahat menurunkan bantuan logistik dulu doakan relawan yg bertugas selalu sehat yaa,"['istirahat', 'turun', 'bantu', 'logistik', 'doa', 'rawan', 'yg', 'tugas', 'sehat', 'yaa']"
positive,pray for palu amp donggala ucapan terima kasih kepada para ketua rt rw tomas toga toda terkhusus buat seluruh masy pulau atas kepeduliannya thd bencana gempa amp tsunami di palu amp donggala,"['pray', 'for', 'palu', 'amp', 'donggala', 'ucap', 'terima', 'kasih', 'ketua', 'rt', 'rw', 'tomas', 'toga', 'toda', 'khusus', 'masy', 'pulau', 'peduli', 'thd', 'bencana', 'gempa', 'amp', 'tsunami', 'palu', 'amp', 'donggala']"
positive,seniman dan budayawan bandung akan gelar aksi solidaritas sulawesi tengah sejumlah seniman dan budayawan bandung menggelar aksi solidaritas pengalangan dana untuk korban gempa di palu sigi dan donggala,"['seniman', 'budayawan', 'bandung', 'gelar', 'aksi', 'solidaritas', 'sulawesi', 'seniman', 'budayawan', 'bandung', 'gelar', 'aksi', 'solidaritas', 'alang', 'dana', 'korban', 'gempa', 'palu', 'sigi', 'donggala']"
positive,ramabaskara jgn lupa ya om penanganan gempa palu seminggu da normal lagi tu pak mukudi yg bilang,"['ramabaskara', 'jgn', 'lupa', 'ya', 'om', 'tangan', 'gempa', 'palu', 'minggu', 'da', 'normal', 'tu', 'mukudi', 'yg', 'bilang']"
positive,saya suka video   tanah terbelah dan bergeser pas gempa  paludonggala,"['suka', 'video', 'tanah', 'belah', 'geser', 'pas', 'gempa', 'paludonggala']"
positive,mengenal telepon satelit komunikasi andalan saat bencana kementerian komunikasi dan informatika langsung menindaklanjuti putusnya jaringan telekomunikasi di wilayah bencana gempa dan tsunami di palu dan donggala sulawesi tengah baca selengkapnya di,"['kenal', 'telepon', 'satelit', 'komunikasi', 'andal', 'bencana', 'menteri', 'komunikasi', 'informatika', 'langsung', 'menindaklanjuti', 'putus', 'jaring', 'telekomunikasi', 'wilayah', 'bencana', 'gempa', 'tsunami', 'palu', 'donggala', 'sulawesi', 'baca', 'lengkap']"
positive,fenomena likuifaksi ketika gempa di palu  via,"['fenomena', 'likuifaksi', 'gempa', 'palu', 'via']"
positive,operator masih sulit pulihkan jaringan di sulawesi tengah operator seluler terus melakukan pemulihan terhadap jaringan selulernya di wilayah sulawesi tengah sulteng setelah gempa dan tsunami berlangsung di donggala dan kota palu baca selengkapnya di,"['operator', 'sulit', 'pulih', 'jaring', 'sulawesi', 'operator', 'seluler', 'pulih', 'jaring', 'seluler', 'wilayah', 'sulawesi', 'sulteng', 'gempa', 'tsunami', 'donggala', 'kota', 'palu', 'baca', 'lengkap']"
positive,astaghfirullah ini potret pantai manakarra sebelum gempa amp tsunami palu,"['astaghfirullah', 'potret', 'pantai', 'manakarra', 'gempa', 'amp', 'tsunami', 'palu']"
positive,ada sekelompok org membagi duit  ribu rupiah di pengungsi gempa amp sunami palu donggala dan sigi ternya masyarakat menemukan di dalamnya ada cap  ganti presiden masyarakat mengatakan ini perbuatan sungguh biadap kami ini lagi mengalami musiba jgn ada unsur politik,"['kelompok', 'org', 'bagi', 'duit', 'ribu', 'rupiah', 'ungsi', 'gempa', 'amp', 'sunam', 'palu', 'donggala', 'sigi', 'ter', 'masyarakat', 'temu', 'dalam', 'cap', 'ganti', 'presiden', 'masyarakat', 'buat', 'sungguh', 'biadap', 'alami', 'musiba', 'jgn', 'unsur', 'politik']"
positive,proses evakuasi korban gempa dan tsunami di palu sigi dan donggala terus berlanjut hingga dini hari kamis  oktober  jam  wib terlihat para sahabat banser mamuju mengangkat warga korban gempa bumi dari palu menuju aula pendopo rujab wakil bupati mamuju,"['proses', 'evakuasi', 'korban', 'gempa', 'tsunami', 'palu', 'sigi', 'donggala', 'lanjut', 'kamis', 'oktober', 'jam', 'wib', 'sahabat', 'banser', 'mamuju', 'angkat', 'warga', 'korban', 'gempa', 'bumi', 'palu', 'aula', 'pendopo', 'rujab', 'wakil', 'bupati', 'mamuju']"
positive,detik detik gempa palu  sebelum gempa dan sesudah gempa  melalui,"['detik', 'detik', 'gempa', 'palu', 'gempa', 'gempa']"
positive,dahsyatnya gempa dan sunami yang terjadi di tanah kelahiranku kota palu,"['dahsyat', 'gempa', 'sunam', 'tanah', 'lahir', 'kota', 'palu']"
positive,aku telat baru saja liat videovideo tanah bergerak pas gempa palu donggala jadi ingat chaos waktu gempa yogya  padahal ga sebesar yg sekarang fii amanilah,"['telat', 'liat', 'videovideo', 'tanah', 'gerak', 'pas', 'gempa', 'palu', 'donggala', 'chaos', 'gempa', 'yogya', 'ga', 'yg', 'fii', 'aman']"
positive,kata eva kalo abis gempa di palu kok bisa yg meletus gunung di sulawesi utara sih hmmm,"['eva', 'kalo', 'abis', 'gempa', 'palu', 'yg', 'letus', 'gunung', 'sulawesi', 'utara', 'sih', 'hmmm']"
positive,rupanya nenek moyang orang palu sudah pernah merekam sejarah kejadian seperti tsunami gempa dalam bahasa setempat,"['nenek', 'moyang', 'orang', 'palu', 'rekam', 'sejarah', 'jadi', 'tsunami', 'gempa', 'bahasa']"
positive,korban gempa dan tsunami palu tiba di manado,"['korban', 'gempa', 'tsunami', 'palu', 'manado']"
positive,td disebuah kedai kopi aku ngobrol sana sini dengan teman salah satu teman melihat postingan temannya yg berada di palu kata postingan itu ketika gempa trjdi seakan dunia berhenti akhirnya tidur dijalanan bersama org,"['td', 'buah', 'kedai', 'kopi', 'ngobrol', 'teman', 'salah', 'teman', 'postingan', 'teman', 'yg', 'palu', 'postingan', 'gempa', 'trjdi', 'akan', 'dunia', 'henti', 'tidur', 'jalan', 'org']"
